smiles,sa_score,sc_score
O=C(O)c1c(F)c(F)c(c(F)c1F)N(Cc1ccccc1)Cc1cc(c(C(=O)O)c(c1)F)F,2.7510118319149743,3.072663608595532
O=C(O)c1c(cc(cc1)C1=CC=C(c2c(Cl)cc(C(=O)O)cc2)N(C1)N(=O)=O)Cl,2.980015262319668,3.688613273455978
O=C(O)c1c(F)cc(c(c1F)F)c1ccc(c2c(F)c(c(C(=O)O)cc2)F)c(c1C#N)Cl,2.873393597599556,3.866380718131544
OC(=O)c1cc(c(cc1F)c1c(cc(c2ccc(C(=O)O)c(c2F)F)c(c1C)Cl)C)F,2.7103183377487383,3.836873313676986
OC(=O)C#C/C(=C/C#CC(=O)O)/Cc1ccccc1,3.1775453150774924,2.323623010964745
O=C(O)c1c(cc(c(c1)F)NC1=CC=CCN1C(=O)c1c(cc(C(=O)O)c(c1)F)F)F,3.036774582723277,3.5384311047744186
OC(=O)c1ccc(cc1Cl)NNN(CC(=O)O)C(=O)c1ccc(C(=O)O)c(c1)Cl,2.64924657832596,3.529229001523491
OC(=O)c1c(cc(cc1F)C(=O)N(c1c(F)c(c(C(=O)O)cc1)F)Nc1ccco1)F,3.1092377695364632,3.5472735898755747
CCCc1c(c(cc(c1)C(=O)O)CCC)Nc1c(C(=O)c2c(CCC)cc(C(=O)O)cc2)cccc1,2.5879683402325337,4.348982544370085
OC(=O)c1ccc(c(c1Cl)Cl)C(=O)N/C(=C/c1ccc(C(=O)O)cc1)/OC(=O)C,2.735426459982765,3.227030181003914
OC(=O)c1c(c(c(cc1F)c1c(cc(c2c(F)cc(C(=O)O)cc2)c(c1C)C)C)F)F,2.6556868180489257,4.169778879971416
O=C(O)c1c(cc(cc1)C(=O)N(c1ccc(C(=O)O)cc1F)N1C(=O)CCC1)F,2.770570276925316,3.907067842577487
OC(=O)c1cc(c(cc1Cl)c1c(C)cc(c2c(Cl)cc(C(=O)O)cc2)c(c1)C#N)Cl,2.4823458276099863,3.77705630649535
OC(=O)c1cc(c(c(c1)C(=O)O)F)N([C][N])C(=O)N(C)Cc1c(c(cc(c1)C(=O)O)C(=O)O)F.Cl,3.3995125243277897,4.351863451109125
Cc1cc(ccc1C(=O)O)N/C(=N\C(=O)c1ccc(C(=O)O)cc1)/CC1CC1,2.445158793413912,3.551878328174472
O=C(O)c1c(c(c(c(c1)F)c1ccc(c2cc(c(C(=O)O)cc2)F)cc1N(=O)=O)F)F,2.5374809047145384,3.346878640692396
O=C(O)C#C/C(=C(/C#CC(=O)O)\[C]1N=C[N]N1C)/C,4.647418174293748,2.961724064736835
OC(=O)c1cc(c(c(c1F)F)c1cc(c(c2c(F)c(c(C(=O)O)cc2)F)c(c1Cl)Cl)Cl)F,2.8668518522860467,3.6507729005250606
OC(=O)c1ccc(c(c1Cl)Cl)c1ncc(c2ccc(C(=O)O)cc2)c(n1)N(=O)=O,2.6391054278503407,3.579615130360949
OC(=O)c1c(cc(cc1)/C(=N/c1c(F)c(c(C(=O)O)cc1)F)/c1cnccc1Cl)F,2.8217468282353764,3.703855206369188
OC(=O)c1c(cc(cc1F)/C=C(/c1c(F)c(c(C(=O)O)cc1)F)\C(=N)C1CCCC1)F,2.9943806266793214,3.981168769525508
OC(=O)c1ccc(c(c1Cl)Cl)c1c(c(c(c2ccc(C(=O)O)cc2)cc1Cl)F)C,2.524778530988682,3.657442812980547
O=C(O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)C(=O)N(CCO)C(=O)Nc1cc(c(C(=O)O)cc1Cl)Cl,2.979780938063593,3.257869242726105
Cc1c(C(=O)O)ccc(c1C)c1ccc(c2c(cc(cc2C)C(=O)O)C)c(c1C)NN,2.6575504135189867,4.1514329488437625
O=C(O)c1c(cc(c(c1)F)c1cc(c(c2c(F)c(c(C(=O)O)cc2)F)c(c1C)C)C)F,2.644608206416656,4.024034838065597
OC(=O)c1cc(c(cc1F)c1ccc(c2cc(c(C(=O)O)cc2)F)c(c1C=C)Cl)F,2.67510480196896,3.963300044378095
OC(=O)c1ccc(cc1Cl)c1c(cc(c2ccc(C(=O)O)c(c2)Cl)cc1)N(C)O,2.4237731980548176,3.963739006035144
OC(=O)c1cc(c(cc1)c1c(C)c(c(c2ccc(C(=O)O)cc2F)cc1C)Cl)F,2.3984643298052486,3.826223061154457
OC(=O)c1cc(c(c(c1F)F)N1CC(N(c2c(F)cc(C(=O)O)cc2)CCO1)(C)C)F,3.127350413518988,3.986999165886209
O=C(O)c1ccc(cc1)NC(=O)C(=O)N(c1ccc(C(=O)O)cc1F)C(=O)N,2.408567544662663,3.734140310664189
OC(=O)c1cc(c(c(c1F)F)c1ccc(c2c(F)cc(C(=O)O)cc2)c(n1)C(=O)O)F,2.599933731405919,3.950652324566389
Cc1cc(ccc1C(=O)O)c1c(F)c(c(c2ccc(C(=O)O)cc2)c(c1)C)C,2.2503103786707594,4.034098841772703
O=C(O)c1c(cc(c(c1)F)c1ccc(c2c(cc(C(=O)O)c(c2)F)F)c2nonc12)F,2.744485242063936,4.127491461555973
O=C(O)c1c(c(c(c(c1)F)c1c(C)c(Cl)c(c2c(cc(C(=O)O)c(c2)F)F)nc1Cl)F)F,2.9773540500882447,4.105624984356563
O=C(O)c1c(c(c(c(c1)F)N1C(=CN=C(c2ccc(C(=O)O)cc2)C(=C1)Cl)Cl)F)F,3.1976979643621224,3.721605372821108
O=C(O)c1c(c(c(c(c1)F)c1ccc(c2cc(c(C(=O)O)cc2)F)c(n1)N(C)C)F)F,2.72931185930212,4.278282891314717
Cc1c(C(=O)O)ccc(c1C)c1cnc(c2c(cc(cc2C)C(=O)O)C)c2[N]C[N]c12,3.272113296362578,4.441872446920019
OC(=O)c1cc(c(c(c1)F)c1c(Cl)c(c(c2c(F)c(c(C(=O)O)cc2)F)cc1Cl)C)F,2.7415718086680627,3.898159150364941
CCc1c(c(c(c(c1)C(=O)O)CC)CC)c1c(c(c(c2cc(c(c(c2)CC)C(=O)O)CC)c(c1)Cl)C)C,3.124398343221096,3.7579974572650814
OC(=O)c1cc(c(cc1F)N1c2c1cnc(c2CC)c1cc(c(C(=O)O)cc1)F)F,3.218254401968995,4.04894527362543
Cc1c(ccc(c1)C(=O)O)c1cnc(c2c(C)cc(C(=O)O)cc2)c(n1)N(=O)=O,2.545175924442356,3.573229476510743
O=C(O)c1c(c(c(c(c1)F)C1=C2N([C](C=C1)c1cc(c(C(=O)O)cc1)F)N=C[N]2)F)F,3.6405659660458367,3.994749058970628
O=C(O)c1c(c(c(c(c1)F)N(C(=O)CN(c1ccc(C(=O)O)cc1F)CC)[N][O])F)F,3.18286392874311,3.917278706520021
Cc1c(c(ccc1C(=O)O)c1ccc(c2c(c(c(C(=O)O)cc2)C)C)cc1C(C)C)C,2.455408244844288,4.236539863413563
O=C(O)c1c(cc(c(c1)F)c1c(c(c(c2c(F)c(c(C(=O)O)cc2)F)nc1C)C)C)F,2.733390758011403,4.21980711350105
