smiles,sa_score,sc_score
O=C(O)c1c(cc(cc1F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)nc1C(=O)N)F,2.83364536230544,4.089618417615531
O=C(O)c1c(c(c(cc1)N(c1ccccc1)C(=O)c1ccc(C(=O)O)cc1F)F)F,2.4044980477475697,3.4630951722708474
O=C(O)c1c(c(c(cc1F)c1nnc(c2c(F)cc(C(=O)O)cc2F)c(OCC)n1)F)F,2.942763889086456,4.35517717051448
Cc1c(cc(c(c1)C1=NC(=O)N(c2ccc(C(=O)O)cc2)OCC=N1)C)C(=O)O,3.1777124215212265,4.055262486216755
O=C(O)C#C/C(=C/C#CC(=O)O)/Cc1ccccc1,3.1775453150774924,2.323623010964745
Nc1c(ccc(c1)C(=O)O)C(=O)N(c1ccc(C(=O)O)cc1)OC1CCCC1,2.566761982532485,3.260607771016174
Nc1c(ccc(c1)C(=O)O)C(=O)N(c1ccc(C(=O)O)cc1)c1ccccc1,2.1054241127100006,3.036528879718214
OC(=O)c1c(cc(cc1)/C(=C/c1ccc(C(=O)O)cc1F)/C(=O)N1CCCC1)F,2.4419035753673803,3.8878190467344576
OC(=O)c1cc(c(c(c1F)F)c1c(C#N)c(c(c2c(cc(C(=O)O)c(c2F)F)F)nc1)Cl)F,3.147107358395468,4.054371013051295
O=C(O)c1cc(c(cc1F)C(=O)N(c1c(cc(C(=O)O)c(c1)F)F)c1ccccc1)F,2.505217439866133,3.1809335360589053
OC(=O)c1ccc(c(c1F)F)n1ccc(c(C=C)c1=O)c1ccc(C(=O)O)cc1,2.6337895563800373,4.1551232109441
OC(=O)c1c(F)c(F)c(c(F)c1F)n1cc(C#N)c(cc1=O)c1ccc(C(=O)O)cc1F,2.8990252718077016,4.026527961134921
Nc1c(ccc(c1)C(=O)O)[C]1[C]2C(=CC=CC2)[N][C]1c1ccc(C(=O)O)cc1,3.3353407481680186,3.97007768801562
O=C(O)c1c(cc(cc1F)c1c(nc(c2cc(c(C(=O)O)c(c2F)F)F)nc1)N(=O)=O)F,3.053347986739828,3.8856824834653394
Cc1cc(ccc1C(=O)O)C(=O)/N=C(/C(=O)NC)\Cc1ccc(c(c1)C)C(=O)O,2.6159945073200426,3.404506808962028
Cc1c(c(c(cc1C(=O)O)C(=O)O)C)c1ccc(c2cc(c(C)c(c2C)C(=O)O)C(=O)O)c2c1CC=N2,3.275471070493822,4.296139691934906
OC(=O)c1cc(c(c(c1F)F)c1c(Cl)c(c(c2c(cc(C(=O)O)c(c2F)F)F)c(c1)C)Cl)F,2.983453388868602,3.809467111615042
O=C(O)c1cc(c(c(c1)F)N(CC)OCCC(=O)Nc1ccc(C(=O)O)c(c1F)F)F,2.9100225173188026,3.6136097626803534
OC(=O)c1cc(c(c(c1F)F)C1=C2N=CN=C2C(=CC1)c1c(F)c(c(C(=O)O)cc1)F)F,3.451584023563046,4.137679575078422
Cc1c(C(=O)O)cc(cc1C(=O)O)c1c(c(c(c2cc(c(C)c(c2C)C(=O)O)C(=O)O)cc1C)C)C,2.8287225610929294,3.961514371919389
OC(=O)c1cc(c(c(c1F)F)N[C]([C](C(=O)c1c(cc(C(=O)O)c(c1F)F)F)[C][N])[C][N])F,3.830280938063594,3.524746149945996
OC(=O)c1ccc(c(c1F)F)C(=O)N/C(=N/c1c(F)cc(C(=O)O)cc1)/C(=O)OC,2.8824221096612685,3.388709947453153
