smiles,sa_score,sc_score
OC(=O)C#C/C(=C(/C#CC(=O)O)\c1ccccc1)/C,3.237924091453511,2.23773998759666
OC(=O)c1c(F)c(F)c(c(F)c1F)c1cc(c(c2ccc(C(=O)O)cc2)c(c1Cl)C)C,2.6694603640151566,4.030397462912649
O=C(O)c1c(c(c(cc1F)c1ccc(c2c(cc(C(=O)O)c(c2F)F)F)c(c1)N(=O)=O)F)F,2.820702583859658,3.5401067653641043
OC(=O)c1ccc(cc1F)c1cc(=O)n(c2ccc(C(=O)O)c(c2)F)nc1C#N,2.59272607049883,4.126207850029882
OC(=O)c1c(F)c(F)c(c(F)c1F)c1cc(c(c2ccc(C(=O)O)cc2F)cc1C)C#N,2.771951787644806,4.172046175678767
O=C(O)c1c(cc(c(c1)F)c1c(c(c(c2c(F)cc(C(=O)O)cc2)c(c1)C)Cl)C)F,2.5696478788920363,3.8160693731407607
OC(=O)c1cc(c(cc1Cl)c1nnc(c2c(Cl)cc(C(=O)O)cc2)c(n1)OCO)Cl,2.805958835740068,3.999239657323744
OC(=O)c1c(F)cc(c(c1F)F)c1nc(c(c2c(cc(C(=O)O)c(c2)F)F)cc1)N(=O)=O,2.9282390274638104,3.718224218978612
O=C(O)c1c(cc(c(c1)F)c1c(c(c(c2c(F)cc(C(=O)O)cc2)cc1C)C)Cl)F,2.577744417353575,3.875654036012264
CCc1c(c(c(c(c1)C(=O)O)CC)CC)N1CC(=O)N(c2cc(c(cc2)C(=O)O)CC)CC(=O)C1,3.0921432125869,4.548348064022598
O=C(O)c1c(Cl)cc(c(c1Cl)Cl)C1=C(C(=O)N(c2ccc(C(=O)O)cc2Cl)C(=O)C1)C,2.885581940000145,3.727740202458825
OC(=O)c1c(F)c(F)c(c(F)c1F)N1CCC=C(c2ccc(C(=O)O)cc2F)CC1(C)C,3.1615630093642624,4.093198543341841
O=C(O)c1cc(c(c(c1)F)[C]1C=NC(=C2N=C[N]N12)c1cc(c(C(=O)O)cc1F)F)F,3.645786780525474,4.196029599637786
O=C(O)c1c(F)c(F)c(c(F)c1F)NC(=O)/C(=N\C(C)C)/Nc1ccc(C(=O)O)c(c1F)F,3.143189703716546,3.4568248448708183
OC(=O)c1c(F)c(F)c(c(F)c1F)C1=C(Cl)NC(=C(c2ccc(C(=O)O)cc2F)C=N1)C,3.281473959590508,4.3648978936450185
OC(=O)c1ccc(c(c1Cl)Cl)C1=NC(=O)N(c2c(Cl)cc(C(=O)O)cc2)CC(=O)O1,2.969297964362124,3.9279249125674447
