smiles,sa_score,sc_score
Cc1c(cc(c(c1)Nc1n(nc(C)n1)Cc1ccc(C(=O)O)cc1)C)C(=O)O,2.4233735786286967,3.5298301865944843
OC(=O)c1ccc(c(c1F)F)N1CC=CN(c2ccc(C(=O)O)cc2)CC1=O,2.788613538668658,4.0862677740869415
OC(=O)c1cc(c(cc1F)N1CC=C(c2c(F)cc(C(=O)O)cc2)N=C(C)N1)F,3.044280695620545,3.976730294522831
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)c1cc(c(c2c(C)c(cc(c2)C(=O)O)C(=O)O)cc1C)F,2.861217502261992,4.1386330655644015
Cc1c(c(ccc1C(=O)O)c1ccc(c2ccc(C(=O)O)cc2)cc1C#N)C,2.1974690831242008,3.901852051837414
O=C(O)c1ccc(cc1)C1CC(=O)N(c2c(F)cc(C(=O)O)cc2)C(=O)C1,2.1624752341872924,3.578267053838114
Cc1c(c(c(cc1C(=O)O)C(=O)O)C)c1cc(c(c2cc(c(C)c(c2C)C(=O)O)C(=O)O)c(c1)C)Cl,2.8824698754207496,3.9342068751481007
Nc1c2c(c(c(c1)C(=O)O)N)nc1c(n2)n(C(=O)c2cc(c(c(c2)N)C(=O)O)N)nc1,3.2822553519540456,4.507570409044799
OC(=O)c1cc(c(c(c1F)F)c1cc(c(c2c(cc(C(=O)O)c(c2F)F)F)c(n1)Cl)Cl)F,3.016902951187145,3.7752736413289023
Nc1c(c(c(c(c1)C(=O)O)N)N)c1nc(c(c2cc(c(c(c2)N)C(=O)O)N)c(C)n1)C,3.1462324090432983,4.402262137736994
OC(=O)c1ccc(c(c1F)F)NC(=O)/N=C(/c1c(F)cc(C(=O)O)cc1)\COC,2.791118175959096,3.363300661002549
O=C(O)c1cc(c(c(c1)F)N(NC#N)C(=O)[N][N]c1ccc(C(=O)O)c(c1F)F)F,3.6629298019689607,3.919435888940727
Cc1c(c(ccc1C(=O)O)c1nc(c(c2ccc(C(=O)O)cc2)cc1)CC)C,2.268605946261065,4.029732371333939
O=C(O)c1c(cc(cc1)c1c(nc(c2ccc(C(=O)O)c(c2F)F)nc1C)C)F,2.5160252765508115,4.112603322058688
Nc1c(ccc(c1)C(=O)O)N(C(=O)c1ccc(C(=O)O)cc1)CCC(=O)O,2.164245245294289,3.42832965361763
OC(=O)c1ccc(cc1Cl)c1nc(c(c2ccc(C(=O)O)cc2)cc1Cl)C,2.188288955601015,3.8771791139940266
O=C(O)c1c(cc(cc1F)c1c(Cl)nc(c2cc(c(C(=O)O)c(c2F)F)F)cc1Cl)F,2.908649294596769,3.634093635430082
OC(=O)C#C/C=C(/C#CC(=O)O)\c1ccccc1,3.151053272145761,2.241817919340132
OC(=O)c1cc(c(cc1F)/C(=C(/C(=O)Nc1c(F)cc(C(=O)O)cc1)\N)/[C][N])F,2.9983909954473003,3.892604759049668
OC(=O)c1ccc(c(c1F)F)c1c(C)cc(c2c(F)cc(C(=O)O)cc2)c(c1)C,2.3604850398644217,4.0390636187751365
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)N1CCC(=O)N(c2c(C)c(cc(c2)C(=O)O)C(=O)O)C=C1,3.344985449544273,4.212049951082847
Nc1cc(ccc1C(=O)Nc1cc(c(cc1)C(=O)O)NC(C)(C)C#C)C(=O)O,2.504135544662665,3.651230592734897
Nc1c(c(c(c(c1)C(=O)O)N)N)N1CCN(c2cc(c(c(c2)N)C(=O)O)N)NCC1=O,3.524875158653371,4.410415779058623
