smiles,sa_score,sc_score
Cc1c(c(cc(c1)c1cnc(c2c(C)cc(c(c2)C)C(=O)O)c(=O)n1C)C)C(=O)O,2.6734680711997303,3.973779331037443
OC(=O)c1c(cc(cc1)CN(c1c(F)c(c(C(=O)O)cc1)F)/N=C(/NCl)\C#N)F,3.282278530988682,3.8174364472064446
OC(=O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)N1C(=O)N=C(c2ccc(C(=O)O)cc2)CC1=O,2.954534609661268,3.3192797691456253
OC(=O)c1c(Cl)cc(c(c1Cl)Cl)c1c(C#N)cc(c2ccc(C(=O)O)cc2Cl)nc1,2.7151372806014376,4.007037735961232
OC(=O)c1cc(c(cc1F)N1C(=O)N=C(c2c(F)cc(C(=O)O)cc2)OCN1)F,3.161746907889288,3.915370637603663
CCc1cc(ccc1N1COCN(c2cc(c(cc2CC)C(=O)O)CC)C(=O)C1)C(=O)O,3.0027024766616712,4.445948494012687
Cc1c(C(=O)O)ccc(c1C)c1c(C)nc(c2c(cc(cc2C)C(=O)O)C)nc1C,2.546827686584344,4.163381503762835
O=C(O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)n1c(=O)cc(c2c(cc(C(=O)O)cc2Cl)Cl)cc1Cl,3.0908397643739587,3.757220950719205
OC(=O)c1ccc(c(c1Cl)Cl)C(=O)N/C(=C/c1ccc(C(=O)O)cc1)/NC#N,2.786792362476428,3.376237302224361
OC(=O)c1cc(c(cc1F)C(=O)N/C(=N\C#N)/Nc1c(cc(C(=O)O)c(c1)F)F)F,2.8551451865843447,3.4972021098093773
Cc1c(C(=O)O)ccc(c1C)/C(=C(\Cl)/[N][N]c1c(cc(cc1C)C(=O)O)C)/CC#N,3.4158226865843435,4.034614807755966
OC(=O)c1cc(c(cc1F)c1c(cc(c2cc(c(C(=O)O)cc2)F)cc1)C#N)F,2.38129354859036,3.79738633364147
OC(=O)c1c(Cl)cc(c(c1Cl)Cl)c1nnc(c2ccc(C(=O)O)cc2Cl)cc1C#N,2.814949246413404,4.171862912859877
OC(=O)c1cc(c(c(c1F)F)c1ccc(c2c(F)cc(C(=O)O)cc2)c(c1F)F)F,2.5409984558151137,3.6154236965877895
Cc1cc(ccc1C(=O)O)N1CC(N(c2ccc(C(=O)O)cc2)C2CC2)C1,2.4427999743120328,4.003149215652378
OC(=O)c1ccc(c(c1F)F)NC(=O)[N][C](c1c(F)c(c(C(=O)O)cc1)F)C(=O)O,3.119052221637899,3.244426746147512
Cc1c(C(=O)O)ccc(c1C)[C]1[N]C(=O)C(=C(C1)Cl)c1c(C)cc(C(=O)O)cc1,3.116234744006432,3.8821307025052096
OC(=O)c1cc(c(c(c1F)F)c1nc(c(c2c(F)cc(C(=O)O)cc2)cn1)C#N)F,2.83959027205443,4.16136254886808
Cc1c(c(cc(c1)/C(=C(/N=N/c1c(C)cc(c(c1)C)C(=O)O)\NN)/[C][N])C)C(=O)O,3.417023840430499,3.356346058863944
CCc1c(c(c(c(c1)C(=O)O)CC)CC)c1cc(c(c2ccc(C(=O)O)cc2)cn1)C#N,2.7837129661721605,4.468435611216521
O=C(O)c1c(cc(c(c1)F)C(=O)N(CC)C(=O)Nc1c(F)c(c(C(=O)O)cc1)F)F,2.658359134977724,3.170771463048577
O=C(O)c1c(c(c(c(c1)F)N1CCN(c2c(F)c(c(C(=O)O)cc2F)F)CCC1=O)F)F,2.843552692622181,3.880864440043055
O=C(O)c1c(cc(c(c1)F)c1ccc(c2c(cc(C(=O)O)c(c2)F)F)nc1CCl)F,2.692800528464687,3.889092119955302
CCc1cc(ccc1c1c(cc(c2cc(c(cc2CC)C(=O)O)CC)cc1C)C)C(=O)O,2.539970760963575,4.130206782843671
OC(=O)c1c(c(c(cc1F)c1c(C)cc(c2c(F)cc(C(=O)O)cc2)c(c1)C)F)F,2.5113330711997293,3.986460265493914
OC(=O)C#C/C=C(/C#CC(=O)O)\CNC1(CC1)O,4.276315425991914,2.884732275884067
O=C(O)c1c(c(c(c(c1)F)N1CC(=C(c2ccc(C(=O)O)cc2F)NC1=O)Cl)F)F,3.0114388404304986,4.048501935358206
Cc1c(c(cc(c1)N1C(=O)CN(c2c(C)cc(c(c2)C)C(=O)O)C(=O)C1)C)C(=O)O,2.6819436481228056,4.181409707931245
O=C(O)c1c(cc(c(c1)F)N(C(=O)C(=O)Nc1c(F)c(c(C(=O)O)cc1)F)C#N)F,2.970221841891062,3.551803471660309
Nc1c(c(c(c(c1)C(=O)O)N)N)c1nc(OC)c(c2c(N)cc(C(=O)O)cc2)nn1,3.016031297695456,4.2759614052475525
OC(=O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)N1C(=O)NN=C(c2ccc(C(=O)O)cc2)C=N1,3.272178306242464,3.477057193987142
O=C(O)c1c(cc(c(c1)F)N1CCN(c2c(cc(C(=O)O)c(c2)F)F)CC21CC2)F,3.2877839412643883,3.83883944606793
Cc1c(ccc(c1)C(=O)O)c1c(Cl)nc(c2c(C)cc(C(=O)O)cc2)cc1C,2.321388516322582,3.657379458967878
O=C(O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)c1c(C)nc(c2c(cc(C(=O)O)cc2Cl)Cl)cc1Cl,2.950184269868464,3.528470924199051
O=C(O)c1c(cc(cc1)C1=CC(=O)N(c2c(Cl)cc(C(=O)O)cc2)OCC1)Cl,2.845906046161163,3.714157419426365
OC(=O)c1cc(c(c(c1)F)c1c(Cl)cc(c2c(F)c(c(C(=O)O)cc2)F)c(c1)Cl)F,2.5777115327381903,3.750992744271968
O=C(O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)N1C(=O)C=C(c2cc(c(C(=O)O)cc2Cl)Cl)CC1=O,3.181858445692641,3.344684948546254
O=C(O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)c1c(nc(c2cc(c(C(=O)O)cc2Cl)Cl)nc1C)Cl,2.9448122918464854,3.639715193213025
O=C(O)c1c(Cl)c(Cl)c(c(Cl)c1Cl)c1c(nc(c2c(cc(C(=O)O)cc2Cl)Cl)cc1Cl)C,2.950184269868464,3.528470924199051
