smiles,sa_score,sc_score
OC(=O)c1ccc(cc1Cl)N1CCN(c2ccc(C(=O)O)cc2)CC1,1.8783998076052129,3.41583655820169
O=C(O)c1c(cc(cc1F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)cc1)F,2.43541580909519,3.479484322978118
OC(=O)c1c(F)c(F)c(c(F)c1F)C(=O)N([N][N]c1cc(c(C(=O)O)cc1)F)O,3.428696095610293,3.7200977427021407
Cc1c(cc(c(c1)NC(=O)/C(=N/c1ccc(C(=O)O)cc1)/C)C)C(=O)O,2.4292602586944305,3.0182401358106143
OC(=O)c1ccc(c(c1F)F)NC(=O)NC(=O)c1ccc(C(=O)O)cc1,2.060412566386738,3.4084689491164
CCc1cc(ccc1C1=NNC(=NN1)c1cc(c(cc1CC)C(=O)O)CC)C(=O)O,3.1397188890866614,4.114100729442432
OC(=O)c1ccc(cc1)NC(=C)NC(=O)c1c(F)cc(C(=O)O)cc1,2.2445944488463248,3.51259037149398
O=C(O)c1cc(c(c(c1)F)c1ccc(c2ccc(C(=O)O)cc2)cc1)F,1.910673720232893,3.601406972633902
Nc1c(ccc(c1)C(=O)O)c1n(c2ccc(C(=O)O)cc2)c(nn1)C,2.176879998718448,3.784245644082661
Nc1c(ccc(c1)C(=O)O)C(=O)N(c1ccc(C(=O)O)cc1)CCC,2.100168883235465,3.4492042824284086
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)NNCNC(=O)c1c(C)c(c(C)c(c1)C(=O)O)C(=O)O,3.2112442403041204,3.977255833155664
Cc1c(c(ccc1C(=O)O)C1CCN(c2ccc(C(=O)O)cc2)CC1)C,2.1225794894636607,3.883855470742592
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)c1ccc(c2c(C)c(cc(c2)C(=O)O)C(=O)O)cc1,2.598824169346093,4.011342970463048
OC(=O)c1ccc(c(c1F)F)N1CCC(c2ccc(C(=O)O)cc2)CC1,2.1849371817713514,3.7955456569672417
Nc1cc(ccc1[C]1N(c2cc(c(cc2)C(=O)O)N)N=C(C)[N]1)C(=O)O,3.118999586971788,3.852370394594472
OC(=O)c1ccc(c(c1F)F)NC(=O)NC(=O)c1c(F)cc(C(=O)O)cc1,2.231085577222636,3.451950015282838
Nc1c(c(c(c(c1)C(=O)O)N)N)c1ccc(c2cc(c(c(c2)N)C(=O)O)N)cc1,2.7553471700419347,4.051814304006333
Cc1c(C(=O)O)cc(C(=O)O)c(c1C1CCN(c2c(C)c(c(C)c(c2)C(=O)O)C(=O)O)CC1)C,2.831424169346093,4.159240698932833
O=C(O)c1c(F)cc(cc1F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)cc1,2.43541580909519,3.479484322978118
Nc1c(c(c(c(c1)C(=O)O)N)N)c1ncc(c2cc(c(c(c2)N)C(=O)O)N)cc1,2.9480181759590955,4.288266229722421
OC(=O)c1cc(c(c(c1F)F)c1nnc(c2c(cc(C(=O)O)c(c2F)F)F)nn1)F,2.98536444497508,3.785221171944988
O=C(O)c1c(F)cc(cc1F)C(=O)NC(=O)Nc1cc(c(C(=O)O)c(c1F)F)F,2.598958038930132,3.3925363163553226
Cc1c(c(c(cc1C(=O)O)C(=O)O)C)N1CCN(c2c(C)c(c(C)c(c2)C(=O)O)C(=O)O)CC1,2.7678780154999405,3.841633045074705
Cc1c(cc(cc1C(=O)O)N1CCC(=CC1)c1c(C)c(c(C)c(c1)C(=O)O)C(=O)O)C(=O)O,2.905451534908609,3.905693150895336
OC(=O)c1ccc(c(c1F)F)NC(=O)NC(=O)c1c(F)cc(C(=O)O)cc1,2.231085577222636,3.451950015282838
O=C(O)c1ccc(cc1)c1ccc(c2c(F)cc(C(=O)O)cc2)cc1,1.72245453287994,3.363601764477071
OC(=O)c1cc(c(c(c1F)F)C(=N)N)F.OC(=O)c1cc(cc(c1F)F)F.NNN,2.8567866481228066,3.521659364477857
Cc1c(c(ccc1C(=O)O)c1ccc(c2ccc(C(=O)O)cc2)cn1)C,2.065979489463661,3.758144860777665
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)C1=CCN(c2c(C)c(c(C)c(c2)C(=O)O)C(=O)O)C=C1,3.350693995899696,4.087541262021397
Nc1c(ccc(c1)C(=O)O)c1ncccc1c1ccc(C(=O)O)cc1,2.0528890383744454,3.275962313550031
OC(=O)c1c(F)cc(c(c1F)F)C(=O)NC(=O)Nc1ccc(C(=O)O)c(c1F)F,2.571258443788432,3.174431719943437
Nc1c(ccc(c1)C(=O)O)N(C(=O)c1ccc(C(=O)O)cc1)C(=O)C,2.2322287333063784,2.954832668631677
OC(=O)c1cc(c(cc1F)C(=O)NC(=O)Nc1c(F)cc(C(=O)O)cc1)F,2.1984201926072533,3.2901979136008443
O=C(O)c1cc(c(c(c1)F)c1ccc(c2ccc(C(=O)O)cc2)cc1)F,1.910673720232893,3.601406972633902
Cc1c(C(=O)O)ccc(c1C)NCC(=O)N(c1cc(c(c(c1)C)C(=O)O)C)Cl,2.7812902889454083,3.39542217596633
OC(=O)c1ccc(cc1)NC(=O)NC(=O)c1c(F)cc(C(=O)O)cc1,1.878062322149491,3.4250954829016123
O=C(O)c1c(c(c(cc1F)c1nnc(c2c(F)cc(C(=O)O)cc2F)nc1)F)F,2.8471649215212267,4.315835199783452
OC(=O)c1ccc(cc1Cl)/N=C(/NC(=O)c1ccc(C(=O)O)cc1)\C,2.3451175257694032,2.8032285154154293
OC(=O)c1c(F)c(F)c(c(F)c1F)c1ncc(c2cc(c(C(=O)O)cc2)F)cn1,2.671954270633652,3.565734640905211
O=C(O)c1c(cc(cc1F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)cc1)F,2.43541580909519,3.479484322978118
Cc1cc(ccc1C(=O)O)c1ccc(c2ccc(c(c2)C)C(=O)O)cc1,1.7912548049382,3.502945803008225
OC(=O)c1c(F)cc(c(c1F)F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)cc1,2.468629217910033,3.5229549444656256
O=C(O)c1c(F)cc(cc1F)c1ccc(c2cc(c(C(=O)O)cc2)F)cc1,2.117662344374404,3.75029931486996
OC(=O)c1c(F)cc(c(c1F)F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)nn1,2.7930718046550265,3.905982262480288
O=C(O)c1c(cc(cc1F)c1ccc(c2cc(c(C(=O)O)c(c2F)F)F)cc1)F,2.43541580909519,3.479484322978118
CCc1cc(ccc1N1CCN(c2cc(c(cc2CC)C(=O)O)CC)CC1)C(=O)O,2.418370974350795,3.896161982308768
OC(=O)c1ccc(c(c1F)F)c1ccc(c2ccc(C(=O)O)cc2)cc1,1.912314104848276,3.4258488078315694
Cc1c(c(c(c(c1)C(=O)O)C)C)[N][N]C(=O)C(=O)c1cc(c(c(c1)C)C(=O)O)C,3.188077269699363,3.53221992888804
O=C(O)c1cc(c(c(c1)F)N1CCC(c2ccc(C(=O)O)cc2)CC1)F,2.145610258694431,3.5690965225479685
OC(=O)c1cc(c(cc1F)c1ncc(c2c(F)cc(C(=O)O)cc2)cc1)F,2.246396024208085,3.78982602914784
Clc1nc(c(c(c1)C(=O)O)Cl)Cl.Clc1nc(Cl)c(Cl)c(c1Cl)C(=O)O,2.910292582330488,2.4164655401131228
Nc1c(ccc(c1)C(=O)O)C(=O)N(c1ccc(C(=O)O)cc1)CCCl,2.226561869660806,3.4519161267471934
OC(=O)c1cc(c(cc1)[C]1[N]NC(=NC1)c1ccc(C(=O)O)cc1F)F,3.0417506433098147,3.84961466464545
Cc1c(c(ccc1C(=O)O)c1cnc(c2ccc(C(=O)O)cc2)cn1)C,2.218862181771353,3.547470969646429
O=C(O)c1cc(c(c(c1)F)C(=O)NC(=O)Nc1ccc(C(=O)O)c(c1F)F)F,2.421249124704243,3.449678030019068
OC(=O)c1cc(c(c(c1F)F)c1nnc(c2c(cc(C(=O)O)c(c2F)F)F)nn1)F,2.98536444497508,3.785221171944988
OC(=O)c1ccc(cc1F)c1ccc(c2ccc(C(=O)O)cc2F)cc1,1.9062698740790456,3.676157263638632
Nc1cc(ccc1C(=O)N(c1cc(c(cc1)C(=O)O)NC#C)C)C(=O)O,2.720116522430695,3.866511043473858
