smiles,sa_score,sc_score
OC(=O)c1cc(c(c(c1)F)NNC(=O)Nc1ccc(C(=O)O)cc1)F,2.221599652466235,3.3484325049087564
O=C(O)c1c(F)cc(c(c1F)F)C(=O)N[N][N]c1cc(c(C(=O)O)cc1F)F,3.2121414323965505,3.2677537557992062
O=C(O)c1c(cc(cc1F)NNC(=O)Nc1cc(c(C(=O)O)c(c1F)F)F)F,2.7350946548497728,3.3252115141065333
OC(=O)c1c(F)c(F)c(c(F)c1F)NC(=O)NCc1ccc(C(=O)O)cc1,2.2978855772226368,3.505549124299668
O=C(O)c1c(F)cc(cc1F)CNC(=O)Nc1c(F)c(c(C(=O)O)c(c1)F)F,2.5499603513154696,3.348974299843168
OC(=O)c1ccc(cc1F)/C=N/NC(=O)c1ccc(C(=O)O)c(c1)F,2.154700331199267,3.173481184168678
O=C(O)c1c(F)c(F)c(c(F)c1F)NNC(=O)Nc1ccc(C(=O)O)cc1F,2.580343303498422,3.534330635390981
O=C(O)c1cc(c(c(c1)Cl)NC(=O)NNc1c(cc(C(=O)O)c(c1)Cl)Cl)Cl,2.4629682695303305,3.463847783857799
OC(=O)c1c(F)cc(c(c1F)F)C(=O)N/N=C/c1ccc(C(=O)O)cc1F,2.5005259618380205,2.9797082387153315
OC(=O)c1c(F)cc(c(c1F)F)/C=N/NC(=O)c1ccc(C(=O)O)cc1,2.345087511441683,2.8201935263329454
OC(=O)c1c(F)c(F)c(c(F)c1F)NC(=O)NNc1ccc(C(=O)O)cc1F,2.624750164205283,3.4127037375390605
O=C(O)c1c(c(c(c(c1)F)C(=O)NNNc1ccc(C(=O)O)c(c1)F)F)F,2.784952884914944,3.3498516719984863
O=C(O)c1c(cc(c(c1)F)[N][N]C(=O)Nc1c(F)cc(C(=O)O)cc1)F,2.957465313639485,3.337019582878128
O=C(O)c1c(c(c(c(c1)F)NNC(=O)Nc1cc(c(C(=O)O)cc1F)F)F)F,2.6671455904007093,3.461263634582893
O=C(O)c1c(F)c(F)c(c(F)c1F)NC(=O)[N][N]c1ccc(C(=O)O)cc1F,3.1950676278227457,3.299436022623828
O=C(O)c1cc(c(cc1)[N][N]NC(=O)c1c(F)cc(C(=O)O)cc1)F,2.7362143583485885,3.3001117813902523
O=C(O)c1c(F)cc(c(c1F)F)NC(=O)NNc1c(cc(C(=O)O)cc1F)F,2.7280724095275275,3.460961836762856
OC(=O)c1ccc(cc1F)NNC(=O)Nc1ccc(C(=O)O)c(c1F)F,2.3788009180350898,3.305430219036031
O=C(O)c1c(F)cc(cc1F)C(=N)NNNc1c(F)c(c(C(=O)O)c(c1)F)F,3.2761480852032028,3.3430400710603405
OC(=O)c1cc(c(c(c1F)F)NC(=O)NNc1c(F)cc(C(=O)O)cc1)F,2.5335394233764834,3.272508546061684
OC(=O)c1cc(c(cc1F)C(=O)NNCc1ccc(C(=O)O)c(c1)F)F,2.3545958630900348,3.3746157591585395
OC(=O)c1cc(c(cc1Cl)NC(=O)[N][N]c1c(Cl)cc(C(=O)O)cc1)Cl,2.8986171817713533,2.9222461032773976
OC(=O)c1cc(c(cc1Cl)N/N=N\C(=O)c1c(Cl)cc(C(=O)O)cc1)Cl,2.654695423529596,3.309876212714157
OC(=O)c1c(F)c(F)c(c(F)c1F)NC(=O)[N][N]c1c(F)c(c(C(=O)O)c(c1)F)F,3.498807168832865,3.134989806446502
OC(=O)c1c(F)cc(c(c1F)F)/C=N/NC(=O)c1c(cc(C(=O)O)c(c1)F)F,2.655447461502579,3.1320098693620824
O=C(O)c1c(cc(c(c1)F)C(=O)N[N][N]c1c(F)cc(C(=O)O)cc1)F,2.886418720232891,3.252853425742866
O=C(O)c1c(Cl)cc(c(c1Cl)Cl)C(=O)N[N][N]c1c(cc(C(=O)O)c(c1)Cl)Cl,3.1750636777187955,3.226897913249299
OC(=O)c1cc(c(c(c1F)F)C(=N)NNNc1c(cc(C(=O)O)c(c1F)F)F)F,3.3413960956102944,3.201650268689997
