smiles,sa_score,sc_score
OC(=O)c1ccc(c(c1F)F)NCC(=O)Nc1c(F)c(c(C(=O)O)cc1)F,2.362983654145713,3.1524763047899325
OC(=O)c1cc(c(c(c1)F)NNC(=O)Nc1c(F)c(c(C(=O)O)cc1)F)F,2.55553750029956,3.3639890342234784
Cc1c(C(=O)O)ccc(c1C)NC(=O)NCc1cc(c(c(c1C)C)C(=O)O)C,2.442108168363287,3.2551690971454224
O=C(O)c1c(cc(cc1)C(=O)N/N=C/c1c(Cl)cc(C(=O)O)cc1)Cl,2.104677028031844,3.243358201036699
OC(=O)c1cc(c(c(c1F)F)NC(=O)NNc1c(F)cc(C(=O)O)cc1)F,2.5335394233764834,3.272508546061684
Cc1cc(ccc1C(=O)O)/C=N/NC(=O)c1ccc(C(=O)O)cc1,1.940925810983023,3.033375059191367
Cc1c(C(=O)O)ccc(c1C)NC(=O)NNc1c(C)cc(C(=O)O)cc1,2.236729489463661,3.12112706562464
O=C(O)c1c(cc(c(c1)F)N[C]1[C](Nc2c(cc(C(=O)O)c(c2)F)F)C1)F,3.0348003559370724,3.588342847510216
O=C(O)c1c(c(c(c(c1)F)C(N(c1c(cc(C(=O)O)c(c1)F)F)N)(O)O)F)F,3.160653698508817,3.43896797316404
O=C(O)c1c(cc(c(c1)F)C(=O)N[N][N]c1c(F)c(c(C(=O)O)cc1)F)F,3.075568269530329,3.302198178614781
O=C(O)c1c(c(c(c(c1)F)NC(=O)NNc1cc(c(C(=O)O)cc1)F)F)F,2.562710577222637,3.2920479599884085
O=C(O)c1c(c(c(c(c1)F)[N][N]NC(=O)c1ccc(C(=O)O)cc1F)F)F,3.003783654145714,3.436914285191176
OC(=O)c1cc(c(cc1F)NNC(=O)Nc1ccc(C(=O)O)c(c1F)F)F,2.5289490387610982,3.271998678944977
OC(=O)c1cc(c(c(c1F)F)[N][N]C(=O)Nc1c(F)c(c(C(=O)O)cc1)F)F,3.2258229292780483,3.0341955133769094
OC(=O)c1ccc(c(c1F)F)[N][N]C(=O)Nc1ccc(C(=O)O)cc1,2.853538114004696,3.295059582212178
O=C(O)c1c(cc(c(c1)F)C(=O)N/N=C/c1c(cc(C(=O)O)c(c1)F)F)F,2.4835817310687904,3.042979312395959
Cc1c(ccc(c1)C(=O)O)[C]([N]/N=C/c1c(C)cc(C(=O)O)cc1)Cl,2.790061643416461,3.1525170406398937
OC(=O)c1cc(c(cc1F)NNNCNc1c(F)cc(C(=O)O)cc1)F,2.923345632475577,3.5891872967138787
