uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Cc1cnccc1-c1ccc(-c2c(C)c(C)nc(C)c2C)cc1,Cc1cc(C)c(C)nc1C.Cc1cccnc1,c1ccccc1,6,14,66.04101610559573
1,Cc1cnccc1-c1ccc(-c2c(C)c(C)nc(C)c2C)cc1,Cc1cc(C)c(C)nc1C.Cc1cccnc1,c1ccccc1,6,14,66.04101620742264
2,Cc1cnccc1-c1ccc(-c2c(C)c(C)nc(C)c2C)cc1,Cc1cc(C)c(C)nc1C.Cc1cccnc1,c1ccccc1,6,14,66.06554175332518
3,Cc1cnccc1-c1ccc(-c2c(C)c(C)nc(C)c2C)cc1,Cc1cc(C)c(C)nc1C.Cc1cccnc1,c1ccccc1,6,14,66.06554177039915
4,Cc1cnccc1-c1ccc(-c2c(C)c(C)nc(C)c2C)cc1,Cc1cc(C)c(C)nc1C.Cc1cccnc1,c1ccccc1,6,14,66.06554207251374
5,Cc1cnccc1-c1ccc(-c2c(C)c(C)nc(C)c2C)cc1,Cc1cc(C)c(C)nc1C.Cc1cccnc1,c1ccccc1,6,14,66.43861746179147
6,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.22654886313724
7,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.27957549856173
8,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.32067163121495
9,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.33794867002221
10,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.36641341137154
11,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.39687408632598
12,O=C([O-])c1cc(C(=O)[O-])c(Cl)c(-c2c(Cl)cc(-c3cc(C(=O)[O-])c(Cl)c(C(=O)[O-])c3Cl)c(Cl)c2Cl)c1,O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1.O=C([O-])c1ccc(Cl)c(C(=O)[O-])c1Cl,Clc1ccc(Cl)c(Cl)c1,11,18,82.39903763257638
