uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.25637810426731
1,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.29017319504734
2,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.2909279106156
3,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.33363820190122
4,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.44553122180469
5,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.44747871802441
6,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.48007711590873
7,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.48124227723626
8,Cc1cc(-c2ccc(-c3ccc(C(=O)[O-])cc3C)c(C)c2)c(C)cc1C(=O)[O-],Cc1ccc(C)c(C(=O)[O-])c1.Cc1cccc(C(=O)[O-])c1,Cc1ccccc1,9,13,70.5396852988831
9,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.972584727379825
10,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.9773556891760755
11,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.9881885094338223
12,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.991686609108556
13,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,3.993775314221725
14,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.041864653106486
15,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.045853456147873
16,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.049600620581957
17,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.049889816293365
18,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.401986574653104
19,CCCC(C#CC(=O)[O-])=CC#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CCCC,4,9,4.58982950498147
