uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.50830022646208
1,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.50852133183865
2,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.50852175609305
3,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.52688286118019
4,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.75463555604913
5,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.754635557554494
6,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.75463556693936
7,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.77320261582418
8,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,58.773202686529814
9,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,59.00119608208806
10,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,59.01953954298675
11,O=C([O-])c1ccc(-c2ccc(-c3ccc(C(=O)[O-])c(Cl)c3)cc2)cc1Cl,O=C([O-])c1ccccc1Cl.O=C([O-])c1ccccc1Cl,c1ccccc1,6,16,59.01955359287533
12,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,42.88219114240016
13,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,42.88219132651326
14,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,42.88388325315943
15,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,42.96373700985848
16,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,42.96540420618702
17,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,43.34631148205789
18,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,43.34631148608151
19,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,43.42331397215248
20,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,43.427825222391824
21,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,43.42787699760058
22,O=C([O-])c1ccc(C=C(F)c2c(F)cc(C(=O)[O-])c(F)c2F)cc1,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1ccccc1,C=CF,7,18,44.83602347780717
23,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.10374643021222
24,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.10374644310133
25,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.185616141831204
26,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.18564396637956
27,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.48723510064464
28,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.48724995394275
29,O=C([O-])c1ccc(C(F)=Cc2cc(F)c(C(=O)[O-])c(F)c2)c(F)c1F,O=C([O-])c1c(F)cccc1F.O=C([O-])c1cccc(F)c1F,C=CF,7,17,44.568959064324766
