uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768602082206
1,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768608307508
2,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768619082641
3,Cc1cc(-c2nnc(-c3c(C)cnc(C)c3C)nn2)c(C)c(C)n1,Cc1ccc(C)c(C)n1.Cc1cnc(C)c(C)c1,c1nncnn1,3,17,64.18768628714376
4,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.90721089310664
5,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.9072108998764
6,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.90842856715321
7,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.91042241161959
8,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,69.98878938817082
9,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.09446146452935
10,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.1753098222943
11,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.17531003752366
12,Nc1cc(C(=O)[O-])ccc1-c1nnc(-c2c(N)cc(C(=O)[O-])c(N)c2N)nn1,Nc1cc(N)c(N)c(C(=O)[O-])c1.Nc1cccc(C(=O)[O-])c1,c1nncnn1,11,21,70.61255731059046
13,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419457667624
14,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419458025433
15,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.704194584811745
16,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419458569717
17,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419459367065
18,Nc1cc(-c2nnc(-c3ccnc(N)c3N)nn2)cc(N)n1,Nc1cccc(N)n1.Nc1cccnc1N,c1nncnn1,3,13,47.70419459693245
19,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.71534544754255
20,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.71551079309754
21,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.73285551962229
22,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.796713571783336
23,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.81260635966909
24,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.81260636465993
25,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.82073038225931
26,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.82076961739671
27,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.876314303318665
28,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.981696349979636
29,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.9816964242369
30,O=C([O-])c1cc(F)c(-c2cc(F)c(-c3c(F)cc(C(=O)[O-])c(F)c3F)cc2F)cc1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)ccc1F,Fc1ccc(F)cc1,7,19,57.9817441501571
31,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423077356829
32,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423720330013
33,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423720873157
34,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87423743204242
35,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.8742940804885
36,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87429417501663
37,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87430107270393
38,O=C([O-])c1ccc(-c2c(Cl)cc(-c3c(Cl)c(Cl)c(C(=O)[O-])c(Cl)c3Cl)c(Cl)c2Cl)cc1,O=C([O-])c1c(Cl)c(Cl)cc(Cl)c1Cl.O=C([O-])c1ccccc1,Clc1ccc(Cl)c(Cl)c1,8,19,70.87430126595285
39,c1cc(-c2nnc(-c3ccncc3)nn2)ccn1,c1ccncc1.c1ccncc1,c1nncnn1,2,8,36.33032811538125
