smiles,sa_score,sc_score
O=C(O)c1c(Cl)cc(c(c1Cl)Cl)c1ccc(c2ccc(C(=O)O)c(c2)Cl)c2cnccc12,2.623837092046287,3.85489553167294
Nc1c(ccc(c1)C(=O)O)N(C(=O)c1ccc(C(=O)O)cc1)CC1CCCCC1,2.266897400153704,4.03001115360243
OC(=O)c1c(F)cc(c(c1F)F)N(C(=O)c1ccc(C(=O)O)c(c1)F)c1c(ccnc1)Cl,2.87689805724388,3.729056143869205
OC(=O)c1ccc(c(c1F)F)c1c(C)c(c(c2c(F)cc(C(=O)O)cc2)c(Cl)c1Cl)C,2.669565054446675,3.979902151388684
Cc1c(C(=O)O)c(cc(c1C(=O)O)CN(CO)C)C.Cc1c(cc(cc1C(=O)O)C(=O)O)NC(=N)OC.C,3.349704404634643,4.194028758108897
OC(=O)C#C/C=C(/C#CC(=O)O)\CN1CCCCCC1,3.3700218393474817,2.9897006368421053
O=C(O)c1c(F)cc(cc1F)c1c(cc(c2cc(c(C(=O)O)c(c2F)F)F)cc1)CC(C)C,2.722211849593924,3.9459654782639295
OC(=O)c1ccc(c(c1F)F)n1c(=O)c(c(c2c(F)cc(C(=O)O)cc2)cc1Cl)[C][N],3.104719458931406,4.232298714259409
OC(=O)c1ccc(c(c1F)F)c1c(cc(c2ccc(C(=O)O)cc2)n(c1=O)CC)Cl,2.560802237866396,4.2069196932411455
OC(=O)c1c(cc(cc1)N(Cc1ccc(C(=O)O)cc1F)C(=O)c1ccccc1)F,2.168507953034762,3.588930694387245
O=C(O)C#CN(c1ccccc1)C(C#CC(=O)O)(C)C,3.4381952825709243,2.156417667888565
OC(=O)c1c(F)cc(c(c1F)F)C(=O)N1COCNN=C1Nc1cc(c(C(=O)O)c(c1F)F)F,3.5832828675709463,4.148270156685231
O=C(O)c1c(cc(cc1F)c1cnc(c2cc(c(C(=O)O)c(c2F)F)F)c(c1)C(=O)NC)F,2.8380128985449726,4.09250821892136
CCc1cc(ccc1c1c(C)c(c(c2cc(c(cc2CC)C(=O)O)CC)c(c1)C#N)C)C(=O)O,2.830250992088569,4.217795675248572
OC(=O)c1ccc(c(c1F)F)c1c(c(c(c2c(F)cc(C(=O)O)cc2)c(c1C)Cl)C)Cl,2.748393572270317,4.064347345952182
N#Cc1c(ccc(c1)C(=O)O)c1c(c2cc(c(cc2)C(=O)O)C#N)nnc(c1)CCCO,2.812398388895504,4.568802628155699
OC(=O)c1cc(c(c(c1F)F)/C(=N/C(=O)Nc1c(F)c(c(C(=O)O)cc1)F)/NC(=O)NC)F,3.106417172719075,3.5468546428900822
OC(=O)c1ccc(c(c1F)F)NC(=O)[N][C](c1ccc(C(=O)O)cc1)C(=O)C(C)C,2.9252188404304977,3.597869977219233
Cc1c(c(ccc1C(=O)O)c1ccc(c2ccc(C(=O)O)cc2)c2c1C(=CC2)C)C,2.583572271848478,4.158972747678265
O=C(O)c1c(cc(cc1F)c1cc(=O)n(c2cc(c(C(=O)O)c(c2F)F)F)c(c1)/C=N/C)F,3.248249262181336,4.042146006532336
Cc1cc(ccc1C(=O)O)CN(NC(=O)c1ccc(c(c1)C)C(=O)O)CCCOC,2.458964089023368,3.587888418417945
O=C(O)c1c(F)cc(cc1F)C1=C(N=C(c2cc(c(C(=O)O)cc2)F)OCC1)C(=O)O,3.045621286019979,3.941060695681518
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)/N=C(/N(C)C(=O)c1cc(c(C)c(c1)C(=O)O)C(=O)O)\OC(=O)C,3.395074271439414,3.829707725906416
N(c1cc(ccc1)C(=O)O)CCNc1nnc(Nc2c(cccc2)C(=O)O)cc1Cl,2.4442905033264246,4.140049227501246
OC(=O)c1cc(c(c(c1F)F)c1ccc(c2c(cc(C(=O)O)c(c2F)F)F)c(n1)NC(=O)O)F,2.992696477038402,3.768204997182982
O=C(O)c1cc(c(c(c1)F)N1C(=O)CN(C(=CC1=O)c1ccc(C(=O)O)c(c1F)F)C)F,2.996099841943449,4.271264418710917
OC(=O)c1ccc(c(c1F)F)N1C(=O)C(=O)N(c2c(F)cc(C(=O)O)cc2)C(=O)C1=O,2.5760393508819472,3.4801975843420947
Cc1c(c(ccc1C(=O)O)c1c(c(C)c(c2ccc(C(=O)O)cc2)c(c1C)C)Cl)C,2.471032109661268,4.081585267696569
Cc1c(C(=O)O)c(C)c(c(C)c1C(=O)O)c1c(cc(c2c(C)c(cc(c2)C(=O)O)C(=O)O)cc1)NC(=O)C,2.847445351502208,4.196450303451748
Cc1c(c(c(cc1C(=O)O)N1C=C[C]([C]2NC=CC=C12)c1cc(c(C)c(c1C)C(=O)O)C(=O)O)C)C(=O)O,3.762361758742028,4.3579834860238105
OC(=O)c1cc(c(c(c1F)F)N1CC(=O)N(c2c(cc(C(=O)O)c(c2F)F)F)C(=O)C1(C)C)F,3.226298400115324,3.987585007951183
OC(=O)c1ccc(c(c1F)F)NC(=O)C(=O)N(c1ccc(C(=O)O)cc1)CC(=O)C,2.558621148122805,3.854588567740156
O=C(O)c1c(cc(cc1F)/C=C/1\CCOCNN1C(=O)c1cc(c(C(=O)O)c(c1F)F)F)F,3.532666110220937,3.896855157479345
OC(=O)c1ccc(c(c1F)F)c1ccc(c2c(F)c(c(C(=O)O)cc2)F)c(c1C#N)C=O,2.8777755169934327,3.8729337651735616
OC(=O)c1cc(c(c(c1F)F)/C(=N/C(=O)Nc1c(F)c(c(C(=O)O)cc1)F)/NCOCC)F,3.18664646497854,3.383686733569009
OC(=O)c1cc(c(c(c1F)F)C(=O)N/C(=C/c1c(F)c(c(C(=O)O)cc1)F)/NC(=O)NN)F,3.211654307997589,3.725681867187133
OC(=O)c1cc(c(c(c1F)F)c1ccc(c2c(cc(C(=O)O)c(c2F)F)F)c(c1)C(=O)NN)F,2.858794938576864,3.698400178441111
Nc1c(ccc(c1)C(=O)O)C(=O)N(c1ccc(C(=O)O)cc1)Cc1ccccc1,2.025798254854557,3.3093763740800544
OC(=O)c1cc(c(cc1F)/C=C/1\CCCCON1C(=O)c1c(F)cc(C(=O)O)cc1)F,3.014007956996063,3.8569105815749385
CCc1cc(ccc1c1c(c(c(c2cc(c(cc2CC)C(=O)O)CC)c(c1)C)C#N)C)C(=O)O,2.849215707807632,4.269784756428414
OC(=O)c1ccc(c(c1F)F)c1c(c(c(c2c(F)c(c(C(=O)O)cc2)F)c(Cl)c1Cl)C)C,2.803195061145184,3.772051881270875
CCc1c(c(ccc1C(=O)O)/C(=N/C(=N\N)/Nc1ccc(cc1CC)C(=O)O)/NC(=O)C)CC,3.2067309251989364,3.937188392830823
CCc1c(ccc(c1)C(=O)O)c1ccc(c2ccc(cc2CC)C(=O)O)c(n1)NC(=O)O,2.541386392745588,4.012997398653896
OC(=O)c1c(cc(cc1)/C=C(/c1c(F)c(c(C(=O)O)cc1)F)\C(=O)NCCCC#C)F,2.8441300772287725,3.765265855168704
Cc1c(C(=O)O)cc(C(=O)O)c(c1c1c(c(c(c2c(C)c(cc(c2C)C(=O)O)C(=O)O)cc1C)C)C#N)C,3.0271028348874367,3.9001972915158087
