smiles,sa_score,sc_score
OC(=O)c1c(cc(c(c1)F)C(=O)Nc1c(F)cc(C(=O)O)cc1)F.c1cnc(cc1)Cl,2.254633373932068,3.294777220655176
OC(=O)c1cc(c(c(c1F)F)N[C]([N]C1CCC1)NC(=O)c1cc(c(C(=O)O)cc1F)F)F,3.2276609754680505,3.6892098808847607
Cc1c(c(ccc1C(=O)O)c1c(Cl)c(C)c(c2ccc(C(=O)O)cc2)c(c1C)Cl)C,2.5503982635074216,4.066010714105726
OC(=O)c1c(cc(c(c1)F)NN(Cc1cc(cc(c1)F)C(=O)O)C(=O)C1=CC=CC1)F,3.0841688619734384,3.845544619817386
O=C(O)c1cc(c(c(c1)Cl)c1c(C)c(c(c2c(cc(C(=O)O)c(c2)Cl)Cl)cc1Cl)C#N)Cl,2.780503823843901,3.591867767323979
O=C(O)c1c(cc(c(c1)F)c1c(C(=O)N)c(c(c2c(F)cc(C(=O)O)cc2)cn1)Cl)F,2.7080104691260303,4.439420243255573
OC(=O)c1cc(c(c(c1F)F)c1c(Cl)c(c(c2c(F)cc(C(=O)O)cc2)cc1Cl)[N][O])F,3.1505903396810053,4.021174297647851
OC(=O)c1cc(c(cc1Cl)c1c2ccccc2c(c2c(Cl)cc(C(=O)O)cc2)cc1)Cl,2.232003345820644,3.4738837181700983
O=C(O)c1c(cc(c(c1)F)c1ccc(c2c(F)cc(C(=O)O)cc2)c(c1)C(=O)NCl)F,2.572742165140859,3.822700287656673
OC(=O)c1c(c(c(cc1F)c1c(Cl)c(C)c(c2ccc(C(=O)O)cc2F)c(C)c1C)F)F,2.81366778635198,4.2391536766726645
OC(=O)c1cc(c(c(c1F)F)c1c(c(c(c2c(cc(C(=O)O)cc2F)F)c(Cl)c1C)Cl)Cl)F,2.967581832517977,3.978396111012449
OC(=O)c1c(c(c(cc1F)NC(=C)c1ccc(C(=O)O)c(c1F)F)F)F.O=C(CN[N][O])C,3.39025821892227,3.724705033812613
OC(=O)c1ccc(c(c1)F)N(Cc1ccccc1)C(=O)c1c(F)cc(C(=O)O)cc1,2.134039371014373,3.408423392364228
OC(=O)c1c(c(c(cc1Cl)C(=O)N(CC(=O)O)C(=O)Nc1ccc(C(=O)O)cc1)Cl)Cl,2.6094795009757554,3.578070860254363
OC(=O)c1c(cc(cc1F)N(C(=O)/C(=C/c1cc(c(C(=O)O)cc1)F)/NC#N)CCl)F,3.208223629459672,4.2992409830090645
O=C(O)c1c(F)cc(c(c1F)F)c1c(Cl)c(C)c(c2ccc(C(=O)O)c(c2F)F)c(Cl)c1N,3.115085231444631,4.1378460667886525
OC(=O)c1ccc(cc1F)c1c(CC)c(c(c2ccc(C(=O)O)c(c2F)F)c(c1)Cl)F,2.693695547902676,4.06805780276342
OC(=O)c1ccc(c(c1Cl)Cl)N1CC(=O)N(c2c(Cl)cc(C(=O)O)cc2)C(C)(C1=O)C,2.862247793658682,4.051552737626686
O=C(O)c1c(c(c(cc1F)c1c(c(c(c2c(cc(C(=O)O)c(c2F)F)F)c(c1)C#N)Cl)Cl)F)F,3.123941680149896,3.912013477513721
O=C(O)c1c(Cl)cc(c(c1Cl)Cl)c1c(c(=O)n(c2ccc(C(=O)O)cc2Cl)c(c1)Cl)[C][N],3.223008982214941,3.999307966543336
O=C(O)c1c(F)cc(c(c1F)F)c1c(cc(c2ccc(C(=O)O)c(c2F)F)c(c1C)C#N)Cl,2.9664023186076687,4.089085302614228
O=C(O)c1ccc(cc1)C(=O)N/C(=N/c1ccc(C(=O)O)cc1)/C1CCCC1,2.383212607953803,3.4116734114420155
OC(=O)c1c(cc(cc1F)C1=CC(=O)N(c2ccc(C(=O)O)c(c2F)F)NN=C1NC)F,3.3884925116267066,4.322506534040202
OC(=O)c1ccc(c(c1)F)N(Cc1c(F)cc(C(=O)O)cc1)C(=O)c1ncccc1,2.331365413646441,3.680511513335514
OC(=O)c1c(cc(cc1)C(=O)N(c1ccc(C(=O)O)cc1F)C(=O)CNCCC)F,2.505289417353575,3.95387387074421
O=C(O)c1c(F)cc(cc1F)C(=O)N(c1cc(c(C(=O)O)cc1)F)CN(CO)C(C)C,2.9303235910320407,3.924281090339225
O=C(O)c1cc(c(c(c1)F)c1c(C#N)c(c(c2cc(c(C(=O)O)cc2F)F)cn1)C#N)F,2.9213458211079217,4.232011466885776
OC(=O)c1c(cc(c(c1)F)C(=O)N(c1c(F)cc(C(=O)O)cc1)C(=O)C1=CC=CC1)F,2.9103015058002004,3.6207293528799407
OC(=O)c1ccc(cc1F)c1cc(=O)n(c2ccc(C(=O)O)cc2F)c(c1)C(=O)O,2.4587577934219524,4.075021946914919
O=C(O)c1c(cc(c(c1)F)c1c(C)c(c(c2c(F)cc(C(=O)O)cc2)c(C)c1C)Cl)F,2.6545976998500525,4.070720558543671
OC(=O)c1c(F)cc(c(c1F)F)c1ccc(c2c(cc(C(=O)O)c(c2)F)F)c(n1)OCCO,2.8273617022693376,4.304364483071774
O=C(O)c1c(c(c(c(c1)F)C(=O)N(c1ccc(C(=O)O)cc1F)c1cccc(c1)C)F)F,2.6363259642206227,3.9442712877955617
OC(=O)c1cc(c(cc1F)C(=O)N(c1ccc(C(=O)O)c(c1)F)Cc1ccccc1)F,2.2928676855028485,3.294840956273759
O=C(O)c1c(c(c(cc1F)c1ccc(c2cc(c(C(=O)O)cc2)F)c2ccnnc12)F)F,2.7487136654728594,4.373350354907461
OC(=O)c1cc(c(c(c1F)F)n1c2c(c(cc1=O)c1cc(c(C(=O)O)cc1F)F)CC=N2)F,3.2626925579305324,4.20692479909992
OC(=O)c1ccc(cc1F)c1ncc(c2ccc(C(=O)O)c(c2)F)c(c1)NC(=O)O,2.4428603366781534,4.077454857746657
O=C(O)c1c(F)cc(cc1F)C1=CN(C(=O)c2c(F)c(c(C(=O)O)c(c2)F)F)OC(=O)CC1,3.369982129314204,3.627774902285171
O=C(O)c1c(F)cc(c(c1F)F)c1ccc(c2cc(c(C(=O)O)cc2F)F)c2c1cccc2,2.549056430013504,3.745596928020464
O=C(O)c1c(cc(cc1)/C(=N/C/C(=N/c1c(F)cc(C(=O)O)cc1)/C#N)/NCC)F,3.1670462653835934,3.837421081350715
O=C(O)c1c(c(c(c(c1)F)C(=O)N(O)C(=O)N(CC)Nc1ccc(C(=O)O)c(c1)F)F)F,3.1767073467915417,3.679155746377236
O=C(O)c1c(cc(c(c1)F)/N=C(/C(=O)N(c1ccc(C(=O)O)cc1F)C(=O)O)\C#N)F,3.126950795534856,3.788607875440829
O=C(O)c1cc(c(c(c1Cl)Cl)/N=C/1\C(=O)NC(=O)N1C(=O)c1c(cc(C(=O)O)c(c1Cl)Cl)Cl)Cl,3.430358620512904,3.1441045410286748
OC(=O)c1c(c(c(cc1F)/C=C(/c1ccc(C(=O)O)c(c1F)F)\CNCNCOCC)F)F,3.405365505207973,3.5222705724856
OC(=O)c1cc(c(c(c1)F)C1=C(NN)C(=O)N(c2ccc(C(=O)O)cc2F)C(=O)C1)F,2.9169505988757987,4.05897145628253
OC(=O)c1cc(c(c(c1Cl)Cl)c1c(C)c(Cl)c(c2c(Cl)cc(C(=O)O)cc2)c(C)c1Cl)Cl,2.870834269868464,3.697773719678649
O=C(O)c1c(c(c(cc1F)c1ccc(c2cc(c(C(=O)O)cc2)F)c(c1)C(=O)NC)F)F,2.536079810374469,4.19747198354733
O=C(O)c1c(F)cc(c(c1F)F)c1c(C)c(c(c2ccc(C(=O)O)c(c2F)F)c(c1C)Cl)C,2.963977002464309,4.147418864582407
OC(=O)c1c(c(c(cc1F)N1CC(=O)N(c2ccc(C(=O)O)cc2F)C(=O)NC1=O)F)F,2.896604638323538,4.247344949709245
OC(=O)c1cc(c(c(c1)F)c1c(c(F)c(c2c(cc(C(=O)O)c(c2)F)F)nc1Cl)C#N)F,2.952266176785077,4.048308090684813
O=C(O)c1c(c(c(c(c1)F)/C(=C/c1ccc(C(=O)O)cc1F)/C(=O)c1ccccn1)F)F,2.813725137621402,3.601988475900975
O=C(O)c1c(F)c(F)c(c(F)c1F)N1C(=O)C=C(c2cc(c(C(=O)O)cc2)F)C(C)(C1=O)C,3.113789167043916,4.026301805599425
O=C(O)c1c(cc(c(c1)F)C1=C(C(=C(c2ccc(C(=O)O)c(c2)F)CC1)CC)[C][N])F,3.174738318987014,4.064203444240793
OC(=O)c1c(cc(c(c1)F)C(=O)N(c1c(F)cc(C(=O)O)cc1)Cc1ccccc1)F,2.2802790882177817,3.4025084774923022
OC(=O)c1c(cc(c(c1)F)/C=C(/c1c(F)cc(C(=O)O)cc1)\C(=O)NC1CCCC1)F,2.614078907222307,3.7415109037269305
OC(=O)C#CC/C(=C\c1ccc(Cl)nc1)/C#CC(=O)O,3.5653893618250043,2.8372468995846187
O=C(O)c1c(F)c(F)c(c(F)c1F)/N=C/1\C(=O)CC=CN1C(=O)c1ccc(C(=O)O)c(c1F)F,3.5073441693460934,3.585813518675874
O=C(O)c1c(cc(c(c1)F)C1=NC(=O)C(=C(C1(F)F)F)c1c(F)cc(C(=O)O)cc1)F,3.1169629906568064,4.086365472827664
CCc1c(c(cc(c1)c1cc(c(c2cc(c(c(c2CC)CC)C(=O)O)CC)nc1CCl)C#N)CC)C(=O)O,3.316030963152693,4.05192721477958
O=C(O)c1c(F)cc(cc1F)CC1(CCOCC1)NC(=O)c1c(F)c(c(C(=O)O)c(c1)F)F,3.025458158621974,3.539151770748014
OC(=O)c1cc(c(c(c1F)F)c1c(Cl)c(c(c2c(cc(C(=O)O)cc2F)F)nc1Cl)C#N)F,3.107865448581144,4.070174962411935
OC(=O)c1ccc(c(c1Cl)Cl)c1c(c(C)c(c2c(Cl)cc(C(=O)O)cc2)c(c1Cl)Cl)Cl,2.7270130844654368,3.414135676301348
OC(=O)c1c(F)cc(c(c1F)F)NC(=N)C(=N)Nc1c(cc(C(=O)O)c(c1)F)F.O=C(N)C,3.22119104539812,3.998459324378039
O=C(O)c1c(cc(cc1)c1c(c(c(c2ccc(C(=O)O)cc2)c(C)c1C)C)C)F,2.2744311937105746,3.7880951611906433
OC(=O)c1c(cc(cc1)/C=C(/c1ccc(C(=O)O)c(c1F)F)\N1C(=O)[C]([N]C1=O)C)F,3.3205743245477173,3.747941349477057
OC(=O)c1c(cc(cc1F)CC1(CCCCC1)NC(=O)c1cc(c(C(=O)O)cc1)F)F,2.638816282787918,3.973175747834403
OC(=O)c1ccc(c(c1F)F)N(Oc1nnccc1)C(=O)c1ccc(C(=O)O)cc1,2.858191548956912,3.9329652505425337
O=C(O)c1c(cc(c(c1)F)c1c(c(=O)n(c2ccc(C(=O)O)cc2F)c(c1)[C][N])N)F,3.119036048366068,4.306684549072083
OC(=O)c1c(cc(cc1F)[C]([N]Oc1ncccc1)Nc1c(F)c(c(C(=O)O)c(c1)F)F)F,3.295207199244274,3.2687207525782376
OC(=O)c1cc(c(c(c1)F)N1CC=C(c2ccc(C(=O)O)cc2F)C(=C1[C][N])[C][N])F,3.576057549756244,4.2535420289199
OC(=O)c1c(c(c(cc1F)C(=O)N(c1c(cc(C(=O)O)c(c1)F)F)CN1CCCCC1)F)F,2.888869740298725,3.875427825728617
OC(=O)c1c(cc(c(c1)F)C(=O)N(c1c(F)cc(C(=O)O)cc1)c1cccc(c1)C)F,2.4345344728331675,3.519139897695186
O=C(O)c1c(cc(cc1)c1c(C)cc(c2ccc(C(=O)O)cc2)c(c1)CCC)F,2.186523383059688,4.2840301963673
OC(=O)c1cc(c(c(c1)F)c1c(cc(c2c(F)cc(C(=O)O)cc2)c(c1Cl)Cl)C#N)F,2.704190265233539,3.9173473957710487
O=C(O)c1c(c(c(cc1F)C1=C(N=C(c2c(cc(C(=O)O)c(c2F)F)F)N(C1)Cl)C(=O)C)F)F,3.5696073672717628,4.060767475228796
O=C(O)c1cc(c(c(c1Cl)Cl)c1c(Cl)c(Cl)c(c2c(cc(C(=O)O)c(c2Cl)Cl)Cl)c(c1Cl)C)Cl,3.0127364786584074,3.3417547716124205
