uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.0975956345064
1,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.23804077394455
2,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.25026680891192
3,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.3613315364557
4,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.45044424175084
5,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.45490854103873
6,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,85.48753302672937
7,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,86.5083000513416
8,CC(=Cc1cc(C)c(C(=O)[O-])c(C)c1C)c1c(C)cc(C(=O)[O-])c(C)c1C,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1ccc(C)c(C(=O)[O-])c1C,C=CC,11,15,86.6498789014111
9,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,0.771394001284252
10,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,0.7714343930499297
11,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,0.7714386650893175
12,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,0.7721444950260944
13,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,1.4481626942530355
14,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,1.4522514726993052
15,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,1.452251473126027
16,O=C([O-])C#CC(F)=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],FC=CF,4,9,1.4565135505296176
17,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,0.30112567224113057
18,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,0.3011704624891949
19,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,0.3011714234369637
20,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,0.30254720510436334
21,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,1.2327900279358566
22,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,1.2366488575355656
23,O=C([O-])C#CC=C(F)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],C=CF,4,9,1.2445444841648892
24,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2F)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,Fc1ccccc1F,7,19,58.65078384433981
25,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2F)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,Fc1ccccc1F,7,19,58.65108588389821
26,O=C([O-])c1cc(F)c(-c2ccc(-c3c(F)cc(C(=O)[O-])c(F)c3F)c(F)c2F)c(F)c1F,O=C([O-])c1cc(F)cc(F)c1F.O=C([O-])c1cc(F)cc(F)c1F,Fc1ccccc1F,7,19,58.65108588582828
