uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.13220577488875
1,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.132618187098885
2,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.13261820809653
3,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.132864517847544
4,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.211622516317796
5,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.21162253661983
6,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.21186644385108
7,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cc(F)ccc1F.O=C([O-])c1cccc(F)c1,c1nncnn1,7,17,46.21252542889882
8,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.22749650191008
9,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.22749725442064
10,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.22936264865554
11,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.229362657275885
12,O=C([O-])c1ccc(-c2nnc(-c3cc(F)c(C(=O)[O-])c(F)c3F)nn2)cc1,O=C([O-])c1c(F)ccc(F)c1F.O=C([O-])c1ccccc1,c1nncnn1,7,18,46.22936277979114
13,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,45.99101870939542
14,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,45.991018788040435
15,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,45.991045765078
16,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,45.99104581859635
17,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,46.15343404741918
18,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,46.153434063280834
19,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])c(F)c3F)nn2)cc1F,O=C([O-])c1cccc(F)c1F.O=C([O-])c1ccccc1F,c1nncnn1,6,16,46.153463089863315
20,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.14235700639121
21,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.16303511031339
22,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.16327656037193
23,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.25922978551696
24,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.2723210012821
25,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.27389400501979
26,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.275715246461765
27,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.28086880408272
28,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.5057715078159
29,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.784799325462224
30,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.78484254716542
31,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,61.91170822190767
32,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,68.08979811211434
33,COC(=Cc1cc(OC)c(C(=O)[O-])cc1OC)c1c(OC)cc(C(=O)[O-])cc1OC,COc1cc(OC)cc(C(=O)[O-])c1.COc1ccc(OC)c(C(=O)[O-])c1,C=COC,12,17,68.31397758117649
34,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.97220163493468
35,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.972201683725444
36,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.972701910757415
37,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.99447242060602
38,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.99449991385533
39,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.99449992031869
40,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.99449992298378
41,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,54.994499968879694
42,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,55.05199405659455
43,O=C([O-])c1ccc(-c2cc(F)c(-c3ccc(C(=O)[O-])c(F)c3)c(F)c2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1ccccc1F,Fc1cccc(F)c1,6,16,55.05199407243465
