uuid,molecule,fragments,linker,anchor_1,anchor_2,energy
0,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1cccc(F)c1,c1nncnn1,6,16,44.979181104824946
1,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1cccc(F)c1,c1nncnn1,6,16,44.979181201656274
2,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1cccc(F)c1,c1nncnn1,6,16,44.97945068261007
3,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1cccc(F)c1,c1nncnn1,6,16,44.9801095586965
4,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1cccc(F)c1,c1nncnn1,6,16,44.98049620798978
5,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3F)nn2)c(F)c1,O=C([O-])c1cccc(F)c1.O=C([O-])c1cccc(F)c1,c1nncnn1,6,16,44.980768520504654
6,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.176980180401706
7,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.176980186122506
8,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.176980187597835
9,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.17698019689922
10,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.17698019867456
11,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.17698022184765
12,O=C([O-])c1ccc(-c2nnc(-c3ccc(C(=O)[O-])cc3)nn2)cc1,O=C([O-])c1ccccc1.O=C([O-])c1ccccc1,c1nncnn1,6,15,42.176980239712556
13,NC(C#CC(=O)[O-])=C(N)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],NC=CN,4,9,5.807810488924451
14,NC(C#CC(=O)[O-])=C(N)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],NC=CN,4,9,5.816457864113177
15,NC(C#CC(=O)[O-])=C(N)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],NC=CN,4,9,7.403635673007591
16,NC(C#CC(=O)[O-])=C(N)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],NC=CN,4,9,7.409543144179686
17,NC(C#CC(=O)[O-])=C(N)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],NC=CN,4,9,7.409543362298722
18,NC(C#CC(=O)[O-])=C(N)C#CC(=O)[O-],C#CC(=O)[O-].C#CC(=O)[O-],NC=CN,4,9,7.415112140975299
19,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.45593502842824
20,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.45593512787656
21,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.45593520005846
22,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.45598198610655
23,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.45598670578896
24,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.45684988143526
25,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.5175651737941
26,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.51756632714213
27,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.51756636896269
28,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.51756647993446
29,Cc1cc(C(=O)[O-])c(C)c(C)c1-c1nnc(-c2c(C)c(C)c(C(=O)[O-])c(C)c2C)nn1,Cc1cc(C)c(C)c(C(=O)[O-])c1.Cc1cc(C)c(C)c(C(=O)[O-])c1C,c1nncnn1,4,24,99.94781338274439
30,COC(=Cc1ccc(C(=O)[O-])c(OC)c1)c1ccc(C(=O)[O-])c(OC)c1,COc1ccccc1C(=O)[O-].COc1ccccc1C(=O)[O-],C=COC,4,15,55.03439207327152
31,COC(=Cc1ccc(C(=O)[O-])c(OC)c1)c1ccc(C(=O)[O-])c(OC)c1,COc1ccccc1C(=O)[O-].COc1ccccc1C(=O)[O-],C=COC,4,15,55.056780495862405
32,COC(=Cc1ccc(C(=O)[O-])c(OC)c1)c1ccc(C(=O)[O-])c(OC)c1,COc1ccccc1C(=O)[O-].COc1ccccc1C(=O)[O-],C=COC,4,15,55.07928116037354
33,COC(=Cc1ccc(C(=O)[O-])c(OC)c1)c1ccc(C(=O)[O-])c(OC)c1,COc1ccccc1C(=O)[O-].COc1ccccc1C(=O)[O-],C=COC,4,15,55.121084325879565
